cluster_num,max,min,median,high_to_low_words,low_to_high_words
131,0.486996594414319,-1.27860770256192,-0.41994096092549,"bathroom,happier,stronger,greatest,greater,almighty,fewer,group,poorer,lower,more,equal,higher,counterparts,drier,lesser,than,longer,less","less,longer,than,lesser,drier,counterparts,higher,equal,more,lower,poorer,group,fewer,almighty,greater,greatest,stronger,happier,bathroom"
467,-0.0468613728100513,-0.842856533373809,-0.421539764212371,"teens,summer,trailers,year,weekend,spring,mosquitoes,seasons,intern,camps,outside,summers,camp,falls,fall,season,netwerk24","netwerk24,season,fall,falls,camp,summers,outside,camps,intern,seasons,mosquitoes,spring,weekend,year,trailers,summer,teens"
371,0.933176961455535,-1.39134354707257,-0.423657153575135,"ourselves,disenfranchised,impacted,threats,panicking,green,forming,reminds,farsightedness,uneducated,ramifications,suggests,indicates,indicated,surely,fascinating,limited,refrigerator,downfall,aforementioned,appreciated,mentions","mentions,appreciated,aforementioned,downfall,refrigerator,limited,fascinating,surely,indicated,indicates,suggests,ramifications,uneducated,farsightedness,reminds,forming,green,panicking,threats,impacted,disenfranchised,ourselves"
204,-0.0101872380668921,-0.940842059918486,-0.426345519638359,"promised,girlfriend,condition,institute,convention,promises,assured,thriller,friendships,promising,claims,swear,promise,forever,claimed,guarantee,enforcement,substance,lifestyle,accords,guaranteed,reputation,/?,appearance","appearance,/?,reputation,guaranteed,accords,lifestyle,substance,enforcement,guarantee,claimed,forever,promise,swear,claims,promising,friendships,thriller,assured,promises,convention,institute,condition,girlfriend,promised"
403,0.391740028703215,-1.24023347958612,-0.429578268651649,"onto,payers,costs,rato,costing,inflated,selling,tag,budget,dollar,rise,sell,paying,cost,pay,prices,buck,price,sticker,sold,cash,value,bucks,fees,money,bidder,paid,priced,fare,bu,worth,taxes,tax,pays","pays,tax,taxes,worth,bu,fare,priced,paid,bidder,money,fees,bucks,value,cash,sold,sticker,price,buck,prices,pay,cost,paying,sell,rise,dollar,budget,tag,selling,inflated,costing,rato,costs,payers,onto"
249,-0.0627863610621295,-1.0283413804859,-0.433800104510381,"lost,averting,quest,degredation,achieve,retaking,foothold,attain,lose,obtained,regain,obtaining,gaining,achieving,achieved,avoiding,gain,gained,gains,naught,loose,regains,maintaining","maintaining,regains,loose,naught,gains,gained,gain,avoiding,achieved,achieving,gaining,obtaining,regain,obtained,lose,attain,foothold,retaking,achieve,degredation,quest,averting,lost"
8,1.29333059266159,-1.17174482384677,-0.44404283226795,"shelled,embolden,struggling,encounters,strawberry,mine,possibility,occurence,return,happeneds,happens,non,random,rare","rare,random,non,happens,happeneds,return,occurence,possibility,mine,strawberry,encounters,struggling,embolden,shelled"
194,0.525493648703614,-1.40696743998449,-0.447284597122888,"consciously,infractions,infrastructure,influential,commonplace,several,circles,available,industry,plastic,involvement,favorite,many,mandatory,western,separate,fringe,major,dubious,outstanding,specialized,default,wealthy,prominent,popular","popular,prominent,wealthy,default,specialized,outstanding,dubious,major,fringe,separate,western,mandatory,many,favorite,involvement,plastic,industry,available,circles,several,commonplace,influential,infrastructure,infractions,consciously"
382,-0.0248331579664212,-1.54158828635811,-0.448744488060505,"reported,widespread,believed,manufacture,generations,environmentalism,buddhist,identities,named,rumors,true,sometihng,someplace","someplace,sometihng,true,rumors,named,identities,buddhist,environmentalism,generations,manufacture,believed,widespread,reported"
112,1.07522050931857,-1.42850912400956,-0.449706810864579,"geneva,inevitability,blame,priority,attention,camera,concentrated,focusing,firmly,concentrating,concentrate,devoted,focus,lenses,focused,focuses,emphasis,prides,centered,unrelated","unrelated,centered,prides,emphasis,focuses,focused,lenses,focus,devoted,concentrate,concentrating,firmly,focusing,concentrated,camera,attention,priority,blame,inevitability,geneva"
